Latitude,Longitude,POC,State,County,City,Site.Code,n
31.899722,-106.4125,1,Texas,El Paso,El Paso,48-141-0010,266
31.899722,-106.4125,2,Texas,El Paso,El Paso,48-141-0010,148
32.003712,-106.599715,1,New Mexico,Dona Ana,Anthony,35-013-0016,4568
32.003712,-106.599715,2,New Mexico,Dona Ana,Anthony,35-013-0016,482
32.090779,-81.130222,3,Georgia,Chatham,Savannah,13-051-1002,2596
32.092957,-81.14399,1,Georgia,Chatham,Savannah,13-051-0017,1387
32.092957,-81.14399,2,Georgia,Chatham,Savannah,13-051-0017,231
32.110679,-81.161823,1,Georgia,Chatham,Garden City,13-051-0091,3025
32.275528,-90.132528,1,Mississippi,Rankin,Pearl,28-121-0001,567
32.29515,-110.9823,1,Arizona,Pima,Tucson,04-019-1028,1868
32.29515,-110.9823,2,Arizona,Pima,Tucson,04-019-1028,542
32.29515,-110.9823,3,Arizona,Pima,Tucson,04-019-1028,7686
32.296952,-90.188394,1,Mississippi,Hinds,Jackson,28-049-0018,699
32.318982,-106.77167,1,New Mexico,Dona Ana,Las Cruces,35-013-1006,130
32.32,-89.666667,1,Mississippi,Scott,Not in a city,28-123-0001,655
32.322037,-106.768337,1,New Mexico,Dona Ana,Las Cruces,35-013-0025,1807
32.322037,-106.768337,2,New Mexico,Dona Ana,Las Cruces,35-013-0025,3058
32.322661,-111.038389,1,Arizona,Pima,Tucson,04-019-0011,3088
32.322661,-111.038389,3,Arizona,Pima,Tucson,04-019-0011,3026
32.32298,-90.887216,1,Mississippi,Warren,Vicksburg,28-149-0004,655
32.329111,-90.182722,1,Mississippi,Hinds,Jackson,28-049-0020,746
32.329111,-90.182722,3,Mississippi,Hinds,Jackson,28-049-0020,3045
32.33037,-90.166201,1,Mississippi,Hinds,Jackson,28-049-0019,189
32.33037,-90.166201,3,Mississippi,Hinds,Jackson,28-049-0019,1026
32.346722,-90.225667,1,Mississippi,Hinds,Jackson,28-049-0021,415
32.346722,-90.225667,3,Mississippi,Hinds,Jackson,28-049-0021,2595
32.362606,-88.277992,3,Alabama,Sumter,Not in a city,01-119-0003,486
32.36401,-88.201865,1,Alabama,Sumter,Not in a city,01-119-0002,734
32.364565,-88.731491,1,Mississippi,Lauderdale,Meridian,28-075-0003,1382
32.378696,-94.711813,1,Texas,Gregg,Longview,48-183-0001,659
32.385731,-90.1412,1,Mississippi,Hinds,Jackson,28-049-0010,1372
32.412811,-86.263394,1,Alabama,Montgomery,Montgomery,01-101-1002,1433
32.412811,-86.263394,2,Alabama,Montgomery,Montgomery,01-101-1002,706
32.412811,-86.263394,3,Alabama,Montgomery,Montgomery,01-101-1002,1244
32.42597,-86.285247,1,Alabama,Montgomery,Montgomery,01-101-0007,1444
32.42597,-86.285247,2,Alabama,Montgomery,Montgomery,01-101-0007,519
32.4274,-84.9457,1,Georgia,Muscogee,Columbus,13-215-0012,51
32.4297,-84.9316,1,Georgia,Muscogee,Columbus,13-215-0011,2360
32.434882,-80.677853,1,South Carolina,Beaufort,Beaufort,45-013-0007,862
32.436944,-97.025,5,Texas,Ellis,Midlothian,48-139-0015,195
32.437028,-84.999653,1,Alabama,Russell,Phenix City,01-113-0003,456
32.437028,-84.999653,2,Alabama,Russell,Phenix City,01-113-0003,462
32.437028,-84.999653,3,Alabama,Russell,Phenix City,01-113-0003,2776
32.471819000000004,-93.795179,1,Louisiana,Caddo,Shreveport,22-017-0008,1826
32.471819000000004,-93.795179,2,Louisiana,Caddo,Shreveport,22-017-0008,509
32.472136,-85.005028,1,Alabama,Russell,Phenix City,01-113-0001,2499
32.472136,-85.005028,2,Alabama,Russell,Phenix City,01-113-0001,1383
32.478486,-93.766012,1,Louisiana,Caddo,Shreveport,22-017-1002,715
32.478486,-93.766012,2,Louisiana,Caddo,Shreveport,22-017-1002,353
32.482083,-97.026899,5,Texas,Ellis,Midlothian,48-139-0016,888
32.4842,-84.9789,1,Georgia,Muscogee,Columbus,13-215-0001,2385
32.509959,-92.046196,1,Louisiana,Ouachita,Monroe,22-073-0004,2557
32.521272,-84.944635,1,Georgia,Muscogee,Columbus,13-215-0008,1547
32.564968,-96.317687,5,Texas,Kaufman,Kaufman,48-257-0005,188
32.6056,-83.5978,1,Georgia,Houston,Warner Robins,13-153-0001,1996
32.6056,-83.5978,3,Georgia,Houston,Warner Robins,13-153-0001,2432
32.629225,-115.447769,3,Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,80-002-0012,2127
32.629225,-115.447769,4,Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,80-002-0012,2143
32.631242,-117.059088,1,California,San Diego,Chula Vista,06-073-0001,2514
32.633671,-115.504995,3,Country Of Mexico,BAJA CALIFORNIA NORTE,Mexicali,80-002-0014,2109
32.6509,-116.365,3,California,San Diego,Campo,06-073-0077,82
32.664753,-97.337917,1,Texas,Tarrant,Fort Worth,48-439-1053,483
32.664753,-97.337917,2,Texas,Tarrant,Fort Worth,48-439-1053,1481
32.664753,-97.337917,3,Texas,Tarrant,Fort Worth,48-439-1053,1478
32.669001,-94.167468,1,Texas,Harrison,Not in a city,48-203-0002,1080
32.669001,-94.167468,2,Texas,Harrison,Not in a city,48-203-0002,134
32.669001,-94.167468,5,Texas,Harrison,Not in a city,48-203-0002,523
32.67618,-115.48307,1,California,Imperial,Calexico,06-025-0005,3691
32.67618,-115.48307,2,California,Imperial,Calexico,06-025-0005,503
32.67618,-115.48307,3,California,Imperial,Calexico,06-025-0005,1611
32.67618,-115.48307,4,California,Imperial,Calexico,06-025-0005,1394
32.676451,-96.87206,1,Texas,Dallas,Dallas,48-113-0087,1054
32.677001,-114.648905,1,Arizona,Yuma,Yuma,04-027-0004,120
32.690278,-114.61444,1,Arizona,Yuma,Yuma,04-027-8011,206
32.690278,-114.61444,3,Arizona,Yuma,Yuma,04-027-8011,5802
32.692354,-96.792778,1,Texas,Dallas,Dallas,48-113-0020,854
32.693056,-97.248611,1,Texas,Tarrant,Fort Worth,48-439-3006,1989
32.693056,-97.248611,2,Texas,Tarrant,Fort Worth,48-439-3006,343
32.701492,-117.149653,1,California,San Diego,San Diego,06-073-1010,3778
32.709224,-117.154841,1,California,San Diego,San Diego,06-073-1007,1769
32.710177,-117.142665,1,California,San Diego,San Diego,06-073-1026,178
32.7106,-96.8033,1,Texas,Dallas,Dallas,48-113-3004,1062
32.724832,-103.129097,1,New Mexico,Lea,Hobbs,35-025-0007,574
32.725226,-116.365203,1,California,San Diego,Boulevard,06-073-1011,326
32.725226,-116.365203,2,California,San Diego,Boulevard,06-073-1011,255
32.725226,-116.365203,3,California,San Diego,Boulevard,06-073-1011,3174
32.726656,-103.122917,1,New Mexico,Lea,Hobbs,35-025-0008,1214
32.726656,-103.122917,2,New Mexico,Lea,Hobbs,35-025-0008,3002
32.7392,-97.47033,1,Texas,Tarrant,White Settlement,48-439-3010,150
32.741667,-97.468889,1,Texas,Tarrant,Fort Worth,48-439-0063,230
32.742919,-94.303524,1,Texas,Marion,Jefferson,48-315-0050,176
32.759154,-97.342332,1,Texas,Tarrant,Fort Worth,48-439-1006,3732
32.759154,-97.342332,2,Texas,Tarrant,Fort Worth,48-439-1006,1218
32.759722,-97.328056,1,Texas,Tarrant,Fort Worth,48-439-1003,393
32.774262,-96.797686,1,Texas,Dallas,Dallas,48-113-0050,806
32.774262,-96.797686,2,Texas,Dallas,Dallas,48-113-0050,129
32.774262,-96.797686,5,Texas,Dallas,Dallas,48-113-0050,2127
32.777465,-83.640996,1,Georgia,Bibb,Macon,13-021-0007,4489
32.777465,-83.640996,2,Georgia,Bibb,Macon,13-021-0007,523
32.778889,-96.873056,1,Texas,Dallas,Dallas,48-113-0057,630
32.780926,-79.973596,1,South Carolina,Charleston,Charleston,45-019-0006,21
32.784519,-108.272271,1,New Mexico,Grant,Silver City,35-017-1002,1193
32.789565,-116.944308,1,California,San Diego,El Cajon,06-073-1022,1731
32.790984,-79.958694,1,South Carolina,Charleston,Charleston,45-019-0049,7053
32.791194,-116.942092,1,California,San Diego,El Cajon,06-073-0003,2919
32.79222,-115.56306,1,California,Imperial,El Centro,06-025-1003,2440
32.805264,-83.543493,1,Georgia,Bibb,Macon,13-021-0012,2403
32.805264,-83.543493,3,Georgia,Bibb,Macon,13-021-0012,2713
32.80581,-97.356529,1,Texas,Tarrant,Fort Worth,48-439-1002,4158
32.80581,-97.356529,2,Texas,Tarrant,Fort Worth,48-439-1002,503
32.80581,-97.356529,3,Texas,Tarrant,Fort Worth,48-439-1002,1464
32.817978,-116.968133,1,California,San Diego,El Cajon,06-073-1018,196
32.820061,-96.860117,1,Texas,Dallas,Dallas,48-113-0069,6822
32.820061,-96.860117,2,Texas,Dallas,Dallas,48-113-0069,1191
32.820061,-96.860117,4,Texas,Dallas,Dallas,48-113-0069,7182
32.830746,-79.957197,1,South Carolina,Charleston,Charleston,45-019-0009,22
32.836461,-117.128752,1,California,San Diego,San Diego,06-073-0006,1321
32.836461,-117.128752,2,California,San Diego,San Diego,06-073-0006,9
32.836602,-79.956983,3,South Carolina,Charleston,North Charleston,45-019-0021,817
32.837917,-79.867063,1,South Carolina,Charleston,Mount Pleasant,45-019-0008,21
32.842318,-116.768293,1,California,San Diego,Alpine,06-073-1006,1375
32.843553,-79.95699,1,South Carolina,Charleston,North Charleston,45-019-0051,257
32.845709,-117.123964,1,California,San Diego,San Diego,06-073-1016,1112
32.845709,-117.123964,2,California,San Diego,San Diego,06-073-1016,539
32.877583,-111.752222,1,Arizona,Pinal,Casa Grande,04-021-0001,1760
32.877583,-111.752222,2,Arizona,Pinal,Casa Grande,04-021-0001,361
32.877583,-111.752222,3,Arizona,Pinal,Casa Grande,04-021-0001,4533
32.881829,-83.333775,1,Georgia,Wilkinson,Gordon,13-319-0001,1857
32.884761,-112.03705,1,Arizona,Pinal,Stanfield,04-021-3015,642
32.884761,-112.03705,2,Arizona,Pinal,Stanfield,04-021-3015,329
32.884761,-112.03705,3,Arizona,Pinal,Stanfield,04-021-3015,3829
32.916792,-96.768889,1,Texas,Dallas,Dallas,48-113-0035,661
32.941023,-79.657187,1,South Carolina,Charleston,Not in a city,45-019-0046,184
32.967359,-82.806871,1,Georgia,Washington,Sandersville,13-303-0001,1717
32.967359,-82.806871,3,Georgia,Washington,Sandersville,13-303-0001,1470
32.97833,-115.53917,1,California,Imperial,Brawley,06-025-0007,1965
32.978379,-115.534156,1,California,Imperial,Brawley,06-025-0003,352
32.980254,-80.06501,1,South Carolina,Charleston,North Charleston,45-019-0048,7013
32.980254,-80.06501,2,South Carolina,Charleston,North Charleston,45-019-0048,926
32.985442,-117.08218,1,California,San Diego,San Diego,06-073-1017,252
33.007866,-80.965038,1,South Carolina,Colleton,Not in a city,45-029-0002,15
33.01053,-111.97205,1,Arizona,Pinal,Maricopa,04-021-3013,756
33.01053,-111.97205,2,Arizona,Pinal,Maricopa,04-021-3013,231
33.081704,-111.752943,1,Arizona,Pinal,Sacaton,04-021-7001,11
33.127769,-117.075086,1,California,San Diego,Escondido,06-073-1002,3529
33.127769,-117.075086,3,California,San Diego,Escondido,06-073-1002,1008
33.1304,-91.962076,1,Arkansas,Ashley,Crossett,05-003-0003,63
33.1324,-96.786419,1,Texas,Collin,Frisco,48-085-0005,372
33.133211,-91.961255,1,Arkansas,Ashley,Crossett,05-003-0004,111
33.139471,-91.939208,1,Arkansas,Ashley,Crossett,05-003-0005,2242
33.139471,-91.939208,4,Arkansas,Ashley,Crossett,05-003-0005,102
33.189931,-87.484189,1,Alabama,Tuscaloosa,Tuscaloosa,01-125-0004,2088
33.189931,-87.484189,2,Alabama,Tuscaloosa,Tuscaloosa,01-125-0004,36
33.189931,-87.484189,3,Alabama,Tuscaloosa,Tuscaloosa,01-125-0004,1024
33.19698,-79.976767,1,South Carolina,Berkeley,Moncks Corner,45-015-0005,230
33.214019,-92.668767,1,Arkansas,Union,El Dorado,05-139-0004,133
33.214464,-92.654228,1,Arkansas,Union,El Dorado,05-139-0005,135
33.217055,-117.396177,3,California,San Diego,Camp Pendleton South,06-073-1008,2309
33.217062,-87.538895,1,Alabama,Tuscaloosa,Tuscaloosa,01-125-0003,121
33.219069,-97.196284,1,Texas,Denton,Denton,48-121-0034,1498
33.220563,-92.672263,1,Arkansas,Union,El Dorado,05-139-0006,2069
33.220563,-92.672263,4,Arkansas,Union,El Dorado,05-139-0006,107
33.27947,-86.349438,1,Alabama,Talladega,Childersburg,01-121-0002,1979
33.284928,-85.803608,1,Alabama,Clay,Ashland,01-027-0001,2477
33.312927,-86.821104,1,Alabama,Shelby,Pelham,01-117-0006,1775
33.331111,-87.003611,1,Alabama,Jefferson,Not in a city,01-073-1005,2467
33.331111,-87.003611,2,Alabama,Jefferson,Not in a city,01-073-1005,843
33.342226,-81.788731,1,South Carolina,Aiken,Jackson,45-003-0003,280
33.362593,-117.09023,1,California,San Diego,Pala,06-073-1201,9037
33.362593,-117.09023,2,California,San Diego,Pala,06-073-1201,106
33.362593,-117.09023,3,California,San Diego,Pala,06-073-1201,107
33.373994,-79.285697,1,South Carolina,Georgetown,Georgetown,45-043-0009,806
33.373994,-79.285697,2,South Carolina,Georgetown,Georgetown,45-043-0009,104
33.379078,-116.015997,1,California,Imperial,Salton Sea Beach,06-025-0010,390
33.386389,-86.816667,1,Alabama,Jefferson,Hoover,01-073-2006,1447
33.386389,-86.816667,2,Alabama,Jefferson,Hoover,01-073-2006,380
33.39166,-111.926388,1,Arizona,Maricopa,Tempe,04-013-9990,531
33.39623,-111.96799,3,Arizona,Maricopa,Tempe,04-013-4019,4122
33.397043,-104.524135,1,New Mexico,Chaves,Roswell,35-005-0005,1240
33.40314,-112.07526,1,Arizona,Maricopa,Phoenix,04-013-4003,882
33.40314,-112.07526,3,Arizona,Maricopa,Phoenix,04-013-4003,8039
33.40635,-112.14426,7,Arizona,Maricopa,Phoenix,04-013-4009,108
33.40635,-112.14426,8,Arizona,Maricopa,Phoenix,04-013-4009,105
33.40635,-112.14426,9,Arizona,Maricopa,Phoenix,04-013-4009,71
33.41018,-111.86536,1,Arizona,Maricopa,Mesa,04-013-1003,796
33.41018,-111.86536,3,Arizona,Maricopa,Mesa,04-013-1003,6386
33.41046,-112.00264,3,Arizona,Maricopa,Phoenix,04-013-4021,321
33.41123,-111.93471,3,Arizona,Maricopa,Tempe,04-013-4005,6472
33.421194,-111.503222,1,Arizona,Pinal,Apache Junction,04-021-3002,2468
33.425758,-94.070802,1,Texas,Bowie,Texarkana,48-037-0004,1559
33.4265,-112.11821,3,Arizona,Maricopa,Phoenix,04-013-9812,8171
33.427625,-94.041021,1,Arkansas,Miller,Texarkana,05-091-0004,307
33.4339,-82.0224,1,Georgia,Richmond,Augusta,13-245-0091,2081
33.4339,-82.0224,3,Georgia,Richmond,Augusta,13-245-0091,2542
33.4339,-82.0224,4,Georgia,Richmond,Augusta,13-245-0091,69
33.436111,-94.07778,1,Texas,Bowie,Texarkana,48-037-1031,208
33.436111,-94.07778,2,Texas,Bowie,Texarkana,48-037-1031,1838
33.447867,-117.088649,1,California,Riverside,Not in a city,06-065-0009,6656
33.447867,-117.088649,2,California,Riverside,Not in a city,06-065-0009,479
33.459722,-87.305556,1,Alabama,Jefferson,Not in a city,01-073-1009,1436
33.459722,-87.305556,2,Alabama,Jefferson,Not in a city,01-073-1009,376
33.46173,-112.12796,3,Arizona,Maricopa,Phoenix,04-013-4020,1211
33.469164,-81.991426,1,Georgia,Richmond,Augusta-Richmond County (Remainder),13-245-0005,1370
33.469164,-81.991426,2,Georgia,Richmond,Augusta-Richmond County (Remainder),13-245-0005,279
33.476111,-112.199722,1,Arizona,Maricopa,Phoenix,04-013-9992,741
33.476608,-112.108597,1,Arizona,Maricopa,Phoenix,04-013-9991,127
33.48378,-112.14256,1,Arizona,Maricopa,Phoenix,04-013-0019,2074
33.48378,-112.14256,2,Arizona,Maricopa,Phoenix,04-013-0019,823
33.48378,-112.14256,3,Arizona,Maricopa,Phoenix,04-013-0019,7827
33.488131,-111.855443,1,Arizona,Maricopa,Scottsdale,04-013-7020,1136
33.488131,-111.855443,2,Arizona,Maricopa,Scottsdale,04-013-7020,887
33.491121,-88.418567,1,Mississippi,Lowndes,Columbus,28-087-0001,1116
33.499722,-86.924167,1,Alabama,Jefferson,Birmingham,01-073-2003,5501
33.499722,-86.924167,2,Alabama,Jefferson,Birmingham,01-073-2003,1236
33.503833,-112.095767,1,Arizona,Maricopa,Phoenix,04-013-9997,2982
33.503833,-112.095767,2,Arizona,Maricopa,Phoenix,04-013-9997,228
33.503833,-112.095767,3,Arizona,Maricopa,Phoenix,04-013-9997,7615
33.521427,-86.844112,1,Alabama,Jefferson,Birmingham,01-073-2059,498
33.529881,-80.866837,1,South Carolina,Orangeburg,Orangeburg,45-075-0002,229
33.545278,-86.549167,1,Alabama,Jefferson,Leeds,01-073-1010,1065
33.545278,-86.549167,2,Alabama,Jefferson,Leeds,01-073-1010,1005
33.553056,-86.815,1,Alabama,Jefferson,Birmingham,01-073-0023,5451
33.553056,-86.815,2,Alabama,Jefferson,Birmingham,01-073-0023,1146
33.553056,-86.815,3,Alabama,Jefferson,Birmingham,01-073-0023,5289
33.553056,-86.815,7,Alabama,Jefferson,Birmingham,01-073-0023,2
33.56031,-112.06619,3,Arizona,Maricopa,Phoenix,04-013-1004,7151
33.565278,-86.796389,1,Alabama,Jefferson,Birmingham,01-073-6004,71
33.57453,-112.19193,3,Arizona,Maricopa,Glendale,04-013-2001,7358
33.58553,-101.78698,1,Texas,Lubbock,Lubbock,48-303-1028,2043
33.590764,-101.850419,1,Texas,Lubbock,Lubbock,48-303-0325,126
33.590851,-101.847594,1,Texas,Lubbock,Lubbock,48-303-0001,345
33.590851,-101.847594,5,Texas,Lubbock,Lubbock,48-303-0001,147
33.610845,-84.390717,1,Georgia,Clayton,Forest Park,13-063-0091,2477
33.616499,-84.437427,1,Georgia,Fulton,East Point,13-121-1001,201
33.63003,-117.67593,1,California,Orange,Mission Viejo,06-059-2022,2365
33.6878,-84.2905,1,Georgia,DeKalb,Not in a city,13-089-0002,6900
33.6878,-84.2905,2,Georgia,DeKalb,Not in a city,13-089-0002,571
33.6878,-84.2905,3,Georgia,DeKalb,Not in a city,13-089-0002,7265
33.702771,-78.877478,1,South Carolina,Horry,Myrtle Beach,45-051-0002,772
33.702771,-78.877478,2,South Carolina,Horry,Myrtle Beach,45-051-0002,543
33.704722,-86.669167,1,Alabama,Jefferson,Pinson,01-073-5002,1437
33.704722,-86.669167,2,Alabama,Jefferson,Pinson,01-073-5002,380
33.70853,-116.21537,1,California,Riverside,Indio,06-065-2002,2258
33.70853,-116.21537,2,California,Riverside,Indio,06-065-2002,468
33.71969,-116.1897,1,California,Riverside,Indio,06-065-0500,1694
33.71969,-116.1897,2,California,Riverside,Indio,06-065-0500,53
33.739963,-81.853635,1,South Carolina,Edgefield,Not in a city,45-037-0001,2369
33.746056,-90.723028,1,Mississippi,Bolivar,Cleveland,28-011-0001,1267
33.747236,-115.820124,1,California,Riverside,Joshua Tree National Monument,06-065-0010,1926
33.750838,-90.734175,3,Mississippi,Bolivar,Cleveland,28-011-0002,2501
33.7784,-84.3914,1,Georgia,Fulton,Atlanta,13-121-0056,1208
33.77933,-84.39576,1,Georgia,Fulton,Atlanta,13-121-0048,266
33.785602,-81.119776,1,South Carolina,Lexington,Not in a city,45-063-0005,210
33.79236,-118.17533,1,California,Los Angeles,Long Beach,06-037-4004,5919
33.79236,-118.17533,3,California,Los Angeles,Long Beach,06-037-4004,3892
33.801667,-86.9425,1,Alabama,Jefferson,Not in a city,01-073-5003,1437
33.801667,-86.9425,2,Alabama,Jefferson,Not in a city,01-073-5003,375
33.802241,-84.435618,1,Georgia,Fulton,Atlanta,13-121-0039,2193
33.819564,-84.389708,1,Georgia,Fulton,Atlanta,13-121-0032,4151
33.819564,-84.389708,2,Georgia,Fulton,Atlanta,13-121-0032,989
33.821353,-117.91427,1,California,Orange,Anaheim,06-059-0001,416
33.82376,-118.18921,1,California,Los Angeles,Long Beach,06-037-4002,6428
33.82376,-118.18921,3,California,Los Angeles,Long Beach,06-037-4002,683
33.83062,-117.93845,1,California,Orange,Anaheim,06-059-0007,6379
33.83062,-117.93845,2,California,Orange,Anaheim,06-059-0007,73
33.83062,-117.93845,3,California,Orange,Anaheim,06-059-0007,4592
33.832885,-87.272505,1,Alabama,Walker,Jasper,01-127-0002,1123
33.834444,-89.792778,1,Mississippi,Grenada,Grenada,28-043-0001,979
33.85275,-116.54101,1,California,Riverside,Palm Springs,06-065-5001,2323
33.859662,-118.200707,1,California,Los Angeles,Long Beach,06-037-4008,2290
33.859662,-118.200707,3,California,Los Angeles,Long Beach,06-037-4008,3662
33.880812,-97.275896,1,Oklahoma,Love,Not in a city,40-085-0300,468
33.880812,-97.275896,3,Oklahoma,Love,Not in a city,40-085-0300,1065
33.89932,-84.661514,1,Georgia,Cobb,Powder Springs,13-067-0004,1116
33.901389,-118.205,1,California,Los Angeles,Compton,06-037-1302,1905
33.901389,-84.279903,1,Georgia,DeKalb,Doraville,13-089-2001,4108
33.901389,-84.279903,2,Georgia,DeKalb,Doraville,13-089-2001,165
33.918137,-83.344385,1,Georgia,Clarke,Athens (corp name Athens-Clarke County),13-059-0002,1513
33.918137,-83.344385,3,Georgia,Clarke,Athens (corp name Athens-Clarke County),13-059-0002,2444
33.918137,-83.344385,4,Georgia,Clarke,Athens (corp name Athens-Clarke County),13-059-0002,1778
33.9285,-85.04534,1,Georgia,Paulding,Not in a city,13-223-0003,1923
33.92899,-118.21071,1,California,Los Angeles,Lynwood,06-037-1301,1016
33.944713,-116.830074,1,California,Riverside,Banning,06-065-1016,6886
33.944713,-116.830074,2,California,Riverside,Banning,06-065-1016,379
33.945948,-83.372102,1,Georgia,Clarke,Athens (corp name Athens-Clarke County),13-059-0001,526
33.94603,-117.40063,1,California,Riverside,Riverside,06-065-1003,1593
33.9632,-84.0691,1,Georgia,Gwinnett,Not in a city,13-135-0002,1701
33.9632,-84.0691,3,Georgia,Gwinnett,Not in a city,13-135-0002,2662
33.982253,-81.040235,1,South Carolina,Richland,Columbia,45-079-0018,29
33.991494,-85.992647,1,Alabama,Etowah,Gadsden,01-055-0010,2998
33.991494,-85.992647,3,Alabama,Etowah,Gadsden,01-055-0010,1085
33.991509,-81.024141,1,South Carolina,Richland,Columbia,45-079-0019,4905
33.991509,-81.024141,2,South Carolina,Richland,Columbia,45-079-0019,987
33.99636,-117.4924,1,California,Riverside,Mira Loma,06-065-8005,4341
33.99636,-117.4924,2,California,Riverside,Mira Loma,06-065-8005,489
33.99636,-117.4924,3,California,Riverside,Mira Loma,06-065-8005,669
33.99958,-117.41601,1,California,Riverside,Rubidoux,06-065-8001,6982
33.99958,-117.41601,2,California,Riverside,Rubidoux,06-065-8001,1010
33.99958,-117.41601,3,California,Riverside,Rubidoux,06-065-8001,668
33.99958,-117.41601,9,California,Riverside,Rubidoux,06-065-8001,3886
34.01029,-118.0685,1,California,Los Angeles,Pico Rivera,06-037-1602,1496
34.01029,-118.0685,2,California,Los Angeles,Pico Rivera,06-037-1602,248
34.01029,-118.0685,21,California,Los Angeles,Pico Rivera,06-037-1602,259
34.01407,-118.06056,1,California,Los Angeles,Pico Rivera,06-037-1601,612
34.015436,-84.607423,1,Georgia,Cobb,Kennesaw,13-067-0003,4348
34.030833,-117.61722,1,California,San Bernardino,Ontario,06-071-0027,2277
34.030833,-117.61722,3,California,San Bernardino,Ontario,06-071-0027,4198
34.037234,-117.690889,1,California,San Bernardino,Ontario,06-071-0025,1600
34.051017,-81.15495,1,South Carolina,Lexington,Seven Oaks,45-063-0008,5395
34.051017,-81.15495,3,South Carolina,Lexington,Seven Oaks,45-063-0008,3032
34.06659,-118.22688,1,California,Los Angeles,Los Angeles,06-037-1103,6942
34.06659,-118.22688,2,California,Los Angeles,Los Angeles,06-037-1103,1071
34.06659,-118.22688,3,California,Los Angeles,Los Angeles,06-037-1103,727
